RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,DamageLevel,ExtraGuardDamageAngles,ToEmDamageRate,BadConditionPresetGuid,FrenzyOutbreakPoint,AttackFilterType,IsParryFix,IsParryStockOnly,IsParryBreak,IsTechGuardBreak,IsBlockEnable,IsNoWakeUpPl,IsDropDamage,IsAffectScarVital,IsTearScarForce,IsCoercionEnemyDamage,IsKillable,IsUseCondValueEm,CondValueEm,IsForceCondEm,IsUseStunDamageEm,StunDamageEm,IsForceStunEm,EmRateAttack,LaserContinueDamageRate,FriendHitType,EnemyDamageType,IsEnergyAttack,IsExFieldContsCancel,MaxHealthDownValue,ForceKillType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,IsSensorCollision,IsArrowFlipCollision,Parts,PressLevel,HitType,OwnRangeDegree,OwnRangeDegreeRiding,TargetRangeDegree,UniqueIndex,FreeInt,FreeFloat,Type,IsOnlyHitEmAttack
87,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Head,,||,0,,0,||,Head|Tosaka|Tosaka,Head|Head|Head,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.5}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.25}|{'start': {'x': 0.0, 'y': 0.5, 'z': 0.7}, 'end': {'x': 0.0, 'y': 0.4, 'z': 1.2}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 1.5, 'z': 1.2}, 'end': {'x': 0.0, 'y': 0.4, 'z': 1.2}, 'radius': 0.6}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '0fac96e2-caab-4331-9f05-93c9045d4491'}}",,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,PRIO_9(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L_Leg,,|||,4,,0,|||,L_LegU0|L_LegU1|L_Foot0|L_Foot2,L_LegU1|L_Foot0|L_Foot1|L_Foot2,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.25, 'z': 0.6}, 'radius': 1.3}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '0f3747be-1f46-41b0-a94c-0ec16cfaaae4'}}",,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,PRIO_9(6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_Leg,,|||,3,,0,|||,R_LegU0|R_LegU1|R_Foot0|R_Foot2,R_LegU1|R_Foot0|R_Foot1|R_Foot2,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.2}, 'end': {'x': 0.0, 'y': 0.25, 'z': 0.6}, 'radius': 1.3}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'a3053321-c842-4d96-827b-e9dd7fe9079e'}}",,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tail,,||,7,,0,||,Tail1|Tail2|Tail4,Tail2|Tail3|Tail5,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.9}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -0.3}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.2, 'z': 0.0}, 'end': {'x': 1.974444e-07, 'y': 0.2, 'z': -1.104189}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '30e9068d-b76c-4cf5-ba25-5cd256aa1981'}}",,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L_Wing,,|||||||||||,6,,0,|||||||||||,L_WingU0|L_WingL0|L_WingL0|L_PinkyW0|L_PinkyW0|L_AddW3_1|L_AddW2_0|L_AddW1_0|L_AddW0_0|L_AddW1_1|L_AddW0_1|L_PinkyW1,L_WingU1|L_WingL0|L_WingL0|L_PinkyW0|L_PinkyW1|L_AddW2_1|L_AddW2_1|L_AddW1_1|L_AddW0_1|L_AddW2_1|L_AddW1_1|L_AddW0_1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.65}|{'start': {'x': 9.536743e-07, 'y': -2.384186e-06, 'z': -5.960464e-08}, 'end': {'x': 1.1, 'y': 1.192093e-06, 'z': -0.2}, 'radius': 0.6}|{'start': {'x': 1.300001, 'y': -2.384186e-06, 'z': -0.20000006}, 'end': {'x': 2.9, 'y': 0.0, 'z': -0.1}, 'radius': 0.6}|{'start': {'x': -0.2, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.3, 'y': 0.0, 'z': -3.4}, 'radius': 0.55}|{'start': {'x': 0.3, 'y': 0.0, 'z': -3.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': -2.9}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': -7.152557e-07, 'z': -5.960464e-08}, 'end': {'x': 1.907349e-06, 'y': -4.768372e-07, 'z': -1.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.430511e-06, 'y': 0.0, 'z': -2.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 4.768372e-07, 'y': 0.0, 'z': -2.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': -7.152557e-07, 'z': -1.5}, 'end': {'x': 1.907349e-06, 'y': -4.768372e-07, 'z': -1.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.5}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.4}, 'end': {'x': 4.768372e-07, 'y': 0.0, 'z': -1.4}, 'radius': 0.6}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '5632b28f-5427-4d15-a9f9-c75cfd2b23c9'}}",,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R_Wing,,|||||||||||,5,,0,|||||||||||,R_WingU0|R_WingL0|R_WingL0|R_PinkyW0|R_PinkyW0|R_AddW3_1|R_AddW2_0|R_AddW1_0|R_AddW0_0|R_AddW1_1|R_AddW0_1|R_PinkyW1,R_WingU1|R_WingL0|R_WingL0|R_PinkyW0|R_PinkyW1|R_AddW2_1|R_AddW2_1|R_AddW1_1|R_AddW0_1|R_AddW2_1|R_AddW1_1|R_AddW0_1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.65}|{'start': {'x': 0.0, 'y': 0.0, 'z': 1.788139e-07}, 'end': {'x': -1.1, 'y': 0.0, 'z': -0.2}, 'radius': 0.6}|{'start': {'x': -1.3, 'y': 0.0, 'z': -0.2}, 'end': {'x': -2.9, 'y': 0.0, 'z': -0.1}, 'radius': 0.6}|{'start': {'x': 0.2, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.3, 'y': 0.0, 'z': -3.4}, 'radius': 0.55}|{'start': {'x': -0.3, 'y': 0.0, 'z': -3.6}, 'end': {'x': 0.0, 'y': 0.0, 'z': -2.9}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': -7.152557e-07, 'z': -5.960464e-08}, 'end': {'x': 1.907349e-06, 'y': -4.768372e-07, 'z': -1.0}, 'radius': 0.65}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -1.430511e-06, 'y': 0.0, 'z': -2.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 4.768372e-07, 'y': 0.0, 'z': -2.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': -7.152557e-07, 'z': -1.5}, 'end': {'x': 1.907349e-06, 'y': -4.768372e-07, 'z': -1.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.4}, 'end': {'x': -1.430511e-06, 'y': 0.0, 'z': -1.5}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': -1.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': -1.4}, 'radius': 0.6}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '0234f002-7150-4342-8617-e4fa18400ea2'}}",,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body,,|,2,,0,|,Neck0|Neck0,Spine0|Tail0,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 3.073712e-07, 'y': 1.25, 'z': 0.0}, 'end': {'x': 1.250341e-06, 'y': 0.5, 'z': 0.0}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'c12520ca-38b4-4b3e-bebd-14c3679188d3'}}",,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neck,,,1,,0,,Neck3,Neck1,Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '879bb7f5-c993-4445-9679-9d7d2cd378e5'}}",,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Press_Head,,|,8,,0,|,Head|Neck3,Head|Neck1,Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",,,,ENEMY_BOSS_M(4),,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Press_Body,,|||,9,,0,|||,Neck0|Spine0|Neck0|Spine0,Spine0|Tail0|Spine0|Tail0,Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.0}",,,,ENEMY_BOSS_M(4),,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Press_Leg,,|||||,10,,0,|||||,L_LegU0|L_LegU1|L_Foot0|R_LegU0|R_LegU1|R_Foot0,L_LegU1|L_Foot0|L_Foot1|R_LegU1|R_Foot0|R_Foot1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}",,,,ENEMY_BOSS_M(4),,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Press_L_Wing,,||,12,,0,||,L_WingU0|L_WingU1|L_HandW0,L_WingU1|L_HandW0|L_PinkyW1,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 9.536743e-07, 'y': -2.384186e-06, 'z': -5.960464e-08}, 'end': {'x': 0.0, 'y': 1.192093e-06, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -3.0}, 'radius': 0.5}",,,,ENEMY_BOSS_M(4),,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Press_R_Wing,,||,11,,0,||,R_WingU0|R_WingU1|R_HandW0,R_WingU1|R_HandW0|R_PinkyW1,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 9.536743e-07, 'y': -9.536743e-07, 'z': 1.788139e-07}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': -3.0}, 'radius': 0.5}",,,,ENEMY_BOSS_M(4),,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Press_Tail,,||,13,,0,||,Tail1|Tail2|Tail4,Tail2|Tail3|Tail5,Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.75}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}",,,,ENEMY_BOSS_M(4),,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Push_Boss,,||,14,,0,||,Neck3|Neck0|Tail1,|Tail0|,Sphere|Capsule|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.6}|{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.2}",,,,ENEMY_BOSS_M(4),,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weakness_L,,,15,,0,,L_Foot0,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': 'cbbaa4ef-40ce-4215-847c-9bba8a2c0c6b'}}",,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weakness_R,,,16,,0,,R_Foot0,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 2.5}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[1]WEAK_POINT', '_PartsDataGuid': '47b5e5bd-1a93-4fd5-9420-1d1597c3e2e3'}}",,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,PRIO_15(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catch_WeakPoint,,,17,,0,,Spine0,Chest,Capsule,"{'start': {'x': 0.0, 'y': -0.4, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'radius': 1.7}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': 'c12520ca-38b4-4b3e-bebd-14c3679188d3'}}",,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,PRIO_8(7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SoundReaction,,,18,,0,,Hip,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 4.0}",False,False,"{'app.col_user_data.DamageParamEm.cParts': {'_Category': '[0]PARTS', '_PartsDataGuid': '00000000-0000-0000-0000-000000000000'}}",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0077_00_Sensor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hagitori,,|||||||,0,,0,|||||||,Head|Spine0|Tail2|Tail4|L_WingU1|R_WingU1|Tail0|Tail0,Spine0|Tail2|Tail4|Tail5|L_HandW0|R_HandW0|L_AddW0_1|R_AddW0_1,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.2}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.5}",,,,,POS_ONLY(0),0.0,NULL,0.0,PARTS_01(2),0.0,0.0,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DownSensorPLPut,,,1,,0,,,,Box,"{'Coord': {'m00': 1.0, 'm01': 0.0, 'm02': -0.0, 'm03': 0.0, 'm10': -0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': 0.0, 'm21': 0.0, 'm22': 1.0, 'm23': 0.0, 'm30': 0.0, 'm31': 0.0, 'm32': 0.0, 'm33': 1.0}, 'Extent': {'x': 13.0, 'y': 4.0, 'z': 11.0}}",,,,,,,,,,,,CLIBMABLE_DIE(3),
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SensorReceiver,,|||,2,,0,|||,|Head|Neck0|Tail1,|Head|Tail0|Tail2,Sphere|Capsule|Capsule|Capsule,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 0.0, 'y': 0.1, 'z': -0.1}, 'radius': 1.3}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 2.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 1.3}",,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CameraAdjust,,|||||,3,,0,|||||,Neck0|Chest|Tail0|L_WingU0|R_WingU0|Tail4,Neck2|Hip|Tail1|L_WingU1|R_WingU1|Tail5,Capsule|Capsule|Capsule|Capsule|Capsule|Capsule,"{'start': {'x': 0.0, 'y': 0.7, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.2, 'z': -0.6}, 'radius': 0.5}|{'start': {'x': 0.0, 'y': 0.5, 'z': 1.0}, 'end': {'x': 0.0, 'y': -0.2, 'z': 0.1}, 'radius': 1.1}|{'start': {'x': 0.0, 'y': 0.1, 'z': 0.4}, 'end': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'radius': 0.7}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 0.0, 'z': 0.3}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.5, 'y': 0.0, 'z': 0.3}, 'radius': 0.6}|{'start': {'x': 0.0, 'y': 0.1, 'z': -0.4}, 'end': {'x': 0.0, 'y': 0.2, 'z': 0.2}, 'radius': 0.55}",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Em0077_00_Shell_Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),NORMAL_COMBO_ACCEPT(22046),OWNER_CENTER(1461833728),0.0,10.0,0.0,NORMAL(0),10.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,ENABLE_DODGE_STAMINA_M(15279),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,,BladeScale_1or2,,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.6}",,,,,,,,,,,,,
2,SLIP(22),NORMAL_COMBO_ACCEPT(22046),OWNER_CENTER(1461833728),0.0,15.0,0.0,NORMAL(0),20.0,AUTO(-1149658496),NONE(-94023312),NONE(0),0.0,0.0,BLEED(-376294176),False,50.0,True,0.0,20.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,FORCE_HIT_STAMINA_0(744790592),0.0,[],1.0,00000000-0000-0000-0000-000000000000,0.0,DEFAULT(0),False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,0.0,False,0.0,1.0,NONE(0),AUTO(1006222464),False,False,0.0,NONE(0),NONE(3),,0.0,0.0,,BladeScale_3,,,0,,0,,,,ContinuousSphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.6}",,,,,,,,,,,,,
