RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams
200,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,ラプトル近接降り攻撃,,ラプトル近接降り攻撃,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
201,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,ラプトル近接攻撃（一段目）,,ラプトル近接攻撃（一段目）,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
202,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,ラプトル近接攻撃（二段目）,,ラプトル近接攻撃（二段目）,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
203,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),5.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,True,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,True,2.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,ラプトル近接攻撃（ダッシュ専用多段）,,ラプトル近接攻撃（ダッシュ多段）,,12,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.2}, 'end': {'x': 2.390774e-07, 'y': 0.0, 'z': 2.8}, 'radius': 0.8}"
86,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,33.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),8.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,True,False,1.0,False,1.0,,False,False,False,False,True,3.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,7f4afc90-fffd-4512-a948-35a262c08ef6,False,True,THRUST_01(26142),True,ステルス２撃目,,ステルス２HIT目,,2,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': -2.316225e-08, 'y': 0.0, 'z': 0.3295327}, 'end': {'x': 1.06905716e-07, 'y': 0.0, 'z': 2.5}, 'radius': 1.0}"
87,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),8.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,True,3.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1.0,0.0,0.0,0.0,GESTURE(7),False,7f4afc90-fffd-4512-a948-35a262c08ef6,False,True,THRUST_03(15061),True,ステルス３撃目,,ステルス３HIT目,,2,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': -2.316225e-08, 'y': 0.0, 'z': 0.3295327}, 'end': {'x': 1.06905716e-07, 'y': 0.0, 'z': 2.5}, 'radius': 1.0}"
35,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,60.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.5,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,f8ce0ae6-c3e1-484d-acea-d7e507d123a4,False,True,STOMP_02(-1421223296),False,カウンター斬り,,カウンター斬り,,6,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': -2.90135e-07, 'y': 0.0, 'z': 0.5043263}, 'end': {'x': -4.0298886e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.6}"
700,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,STOMP_00(511848320),False,【狂化多段】突進斬り,,【狂化多段】突進斬り,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
701,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,29990da0-4ef3-4b6e-9de0-e775e1c19338,False,True,STOMP_02(-1421223296),False,【狂化多段】カウンター斬り,,【狂化多段】カウンター斬り,,6,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': -2.90135e-07, 'y': 0.0, 'z': 0.5043263}, 'end': {'x': -4.0298886e-07, 'y': 0.0, 'z': 2.0}, 'radius': 0.6}"
702,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,4.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,S_SLASH_00(10757),False,【狂化多段】斬り上げ,,【狂化多段】斬り上げ,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
36,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,18.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,45.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,S_SLASH_01(31722),False,ジャンプ斬り上げ,,滑空斬り,,0,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': -2.316225e-08, 'y': 0.0, 'z': 0.3295327}, 'end': {'x': 3.0171574e-08, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
800,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,26.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,False,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,29990da0-4ef3-4b6e-9de0-e775e1c19338,True,True,S_SLASH_00(10757),False,,,,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
801,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,False,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,29990da0-4ef3-4b6e-9de0-e775e1c19338,True,True,S_SLASH_00(10757),False,,,,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
802,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,36.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,False,,False,False,1.0,False,STAB(7),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,29990da0-4ef3-4b6e-9de0-e775e1c19338,True,True,BASH_01(20102),False,,,,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
803,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,58.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,False,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,29990da0-4ef3-4b6e-9de0-e775e1c19338,True,True,S_SLASH_02(31010),False,,,,,4,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 3.501013e-08, 'y': 0.0, 'z': 0.0}, 'end': {'x': -5.285572e-08, 'y': 0.0, 'z': 1.6}, 'radius': 0.6}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp01_PhysicalAttack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,ラプトル降り攻撃検知,,ラプトル近接降り攻撃検知,,0,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.35, 'z': 0.35}, 'end': {'x': 0.0, 'y': 0.65, 'z': 0.35}, 'radius': 0.35}"
1,NONE(55),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),NONE(0),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),True,00000000-0000-0000-0000-000000000000,False,False,INVALID(-361180672),False,エイム攻撃範囲センサー,,エイム攻撃範囲検知用,,2,,0,,,,Box,"{'Coord': {'m00': 1.0, 'm01': 0.0, 'm02': -0.0, 'm03': 0.0, 'm10': -0.0, 'm11': 1.0, 'm12': 0.0, 'm13': 0.0, 'm20': 0.0, 'm21': 0.0, 'm22': 1.0, 'm23': 0.0, 'm30': 0.0, 'm31': 1.5, 'm32': 0.0, 'm33': 1.0}, 'Extent': {'x': 2.2, 'y': 1.5, 'z': 2.2}}"
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ガード追加ダメージ,,,,3,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': 0.7, 'z': 0.4}, 'end': {'x': 0.0, 'y': 1.0, 'z': 0.4}, 'radius': 0.4}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp01_Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,19.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),10.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,3,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,29990da0-4ef3-4b6e-9de0-e775e1c19338,False,False,INVALID(-361180672),False,古傷攻撃シェル,,古傷攻撃シェル,,0,,0,,,,Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 0.5}"
1,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,True,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,0.3,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,b7d16ded-fc2a-4237-97d8-5f5b133f7a08,True,True,INVALID(-361180672),False,フィニッシュ斬り,,フィニッシュ斬り多段部分,,1,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.5, 'z': 1.0}, 'radius': 0.5}"
2,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,True,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,1.25,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,b7d16ded-fc2a-4237-97d8-5f5b133f7a08,True,True,INVALID(-361180672),False,フィニッシュ斬りコンボ〆,,フィニッシュ斬り多段部分_コンボ〆,,1,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -1.5, 'z': 1.0}, 'radius': 0.5}"
3,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,True,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,1.0,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,True,True,INVALID(-361180672),False,ジャスラフィニッシュ追撃_失敗,,ジャストラッシュフィニッシュ追撃_失敗,,2,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 1.0}, 'radius': 0.5}"
4,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,True,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,1.0,0.3,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,True,True,INVALID(-361180672),False,ジャスラフィニッシュ追撃_成功,,ジャストラッシュフィニッシュ追撃_成功,,2,,0,,,,Capsule,"{'start': {'x': 0.0, 'y': -0.5, 'z': 0.0}, 'end': {'x': 0.0, 'y': -0.5, 'z': 1.0}, 'radius': 0.5}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wp01_SubAttack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,8.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,False,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,盾コン,,盾コン,,2,,0,,Root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.5, 'y': 0.3, 'z': 0.0}, 'radius': 0.8}"
102,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,13.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,STAMINA(-392388800),False,25.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,False,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,STOMP_00(511848320),False,シールドバッシュ1,,シールドバッシュ1,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': -0.4, 'y': 0.4, 'z': 0.0}, 'radius': 0.8}"
