RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,IsDisableAnimalAttack,IsExFieldWpAttackFinal,ExEmote03AttackType,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,CollabDamageUIType,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
1039,NONE(55),CAPTURE_NET(-956543104),LEFT(4),0.0,114.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,SLASH_03(-1274185216),False,[精密]飛び込み斬りLV3,,※未使用　飛び込み斬りLV3,||,3,,0,||,root||,Root||,ContinuousCapsule|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.5}, 'radius': 0.9}|{'x': 0.0, 'y': 0.0, 'z': 2.2, 'radius': 1.3}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}",,,,
36,NONE(55),CAPTURE_NET(-956543104),LEFT(4),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,SLASH_00(-373688000),False,飛び込み斬り,,※未使用　飛び込み斬り,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
37,NONE(55),CAPTURE_NET(-956543104),LEFT(4),0.0,38.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,SLASH_01(330801824),False,飛び込み斬りLV1,,※未使用　飛び込み斬りLV1,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
38,NONE(55),CAPTURE_NET(-956543104),LEFT(4),0.0,76.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,SLASH_02(-1266751488),False,飛び込み斬りLV2,,※未使用　飛び込み斬りLV2,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
39,NONE(55),CAPTURE_NET(-956543104),LEFT(4),0.0,114.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),NONE(10),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,SLASH_03(-1274185216),False,飛び込み斬りLV3,,※未使用　飛び込み斬りLV3,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
40,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,48.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_00(-373688000),False,スライディング斬り,,スライディング斬り,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
41,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,48.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_01(330801824),False,スライディング斬りLV1,,スライディング斬りLV1,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
42,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,72.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_02(-1266751488),False,スライディング斬りLV2,,スライディング斬りLV2,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
43,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,98.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.2,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,False,NONE(7350),True,SLASH_03(-1274185216),False,スライディング斬りLV3,,スライディング斬りLV3,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
44,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,36.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,2,True,True,0.4,0.4,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,SLASH_01(330801824),False,スライディング兜割,,スライディング兜割,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
45,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,42.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,2,True,True,0.4,0.4,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,SLASH_01(330801824),False,スライディング兜割LV1,,スライディング兜割LV1,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
46,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,2,True,True,0.4,0.4,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),True,SLASH_02(-1266751488),False,スライディング兜割LV2,,スライディング兜割LV2,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
47,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,58.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),25.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.2,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,"{'Wp00_PenetrateSlashMultiHitRate.user.3': [1.0, 0.9670007873015873, 0.9340015746031746, 0.897223445676275, 0.7836073534368072, 0.6699912611973392, 0.5563751689578713, 0.44275907671840353, 0.3291429844789357, 0.21552689223946778, 0.1019108]}",False,False,False,False,True,2,True,True,0.4,0.4,True,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),True,SLASH_03(-1274185216),False,スライディング兜割LV3,,スライディング兜割LV3,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
48,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,90.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,NONE(7350),True,INVALID(-361180672),False,鍔迫り合いフィニッシュ,,つばぜり後攻撃,|||,0,,0,|||,root|||,Root|||,ContinuousCapsule|ContinuousSphere|ContinuousSphere|ContinuousSphere,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.3}, 'radius': 0.65}|{'x': 0.0, 'y': 0.0, 'z': 2.0, 'radius': 0.55}|{'x': 0.0, 'y': 0.0, 'z': 1.1, 'radius': 0.7}|{'x': 0.0, 'y': 0.0, 'z': 2.5, 'radius': 0.5}",,,,
205,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,WP(2),NULL,15.0,15.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_02(-1266751488),False,EM乗り溜め斬り,,EM乗り溜め攻撃,|,9,,0,|,root|root,Root|Root,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.5}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 0.0}, 'radius': 0.8}|{'start': {'x': 1.5, 'y': 0.0, 'z': 2.5}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': 2.0}, 'radius': 1.5}",,,,
201,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,120.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,False,False,NONE(0),SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,False,NONE(7350),True,SLASH_02(-1266751488),False,EM乗りフィニッシュ攻撃1撃目,,EM乗りフィニッシュ攻撃1撃目,,8,,0,持ち手付近,root,Root,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': -0.2}, 'end': {'x': 2.844665e-07, 'y': 0.0, 'z': -0.2}, 'radius': 0.6}",,,,
109,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,74.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,75.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,TAIKEN_01(20862),False,[相殺アタリ先端]相殺振り下ろし,,相殺斬り上げ,|,5,,0,|,|,|,Sphere|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 1.3, 'radius': 1.0}",,,,
110,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,96.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,100.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.1,1.1,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,9876a442-1fda-43fe-85b7-7ceaf9ea48a2,True,NONE(7350),False,TAIKEN_02(425),False,[相殺アタリ先端]相殺振り下ろしLV1,,相殺斬り上げLV1,|,5,,0,|,|,|,Sphere|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 1.3, 'radius': 1.0}",,,,
111,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,123.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,150.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.2,1.2,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,TAIKEN_03(4721),False,[相殺アタリ先端]相殺振り下ろしLV2,,相殺斬り上げLV2,|,5,,0,|,|,|,Sphere|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 1.3, 'radius': 1.0}",,,,
112,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,154.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_14(1),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.2,200.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.3,1.3,True,True,,False,False,1.0,False,False,False,NONE(0),PARRY(-974652928),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,8ffe770e-3553-4593-8710-b1ca9a4e7aa4,True,NONE(7350),False,TAIKEN_04(24822),False,[相殺アタリ先端]相殺振り下ろしLV3,,相殺斬り上げLV3,|,5,,0,|,|,|,Sphere|Sphere,"{'x': 0.0, 'y': 0.0, 'z': 0.0, 'radius': 1.0}|{'x': 0.0, 'y': 0.0, 'z': 1.3, 'radius': 1.0}",,,,
