RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams
204,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,30.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,30.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.25,0.0,11.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,SLASH_00(-373688000),False,ラプトル近接降り攻撃,,ラプトル近接降り攻撃,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.5}"
205,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,15.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.1,0.0,11.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,S_SLASH_00(10757),False,ラプトル近接降り攻撃着地斬り,,ラプトル近接降り攻撃着地斬り,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.5}"
49,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,22.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,True,5.0,True,True,1.0,1.0,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.05,0.0,3.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,KATANA_00(7272),False,赤：見切り斬り（一段目）,,赤：見切り斬り（一段目）,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
50,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,13.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,True,5.0,True,True,1.0,1.0,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.05,0.0,3.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,KATANA_01(1373),False,赤：見切り斬り（二段目）,,赤：見切り斬り（二段目）,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
51,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,38.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,1.0,NORMAL(0),False,6a90e669-8a76-4532-9b05-39a0572aebd6,False,True,THRUST_02(17089),False,赤：気刃大回転,,赤：気刃大回転,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
52,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,55.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,True,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,1.0,NORMAL(0),False,6a90e669-8a76-4532-9b05-39a0572aebd6,False,True,KATANA_03(32194),False,赤：気刃大回転追撃斬り,,赤：気刃大回転追撃斬り,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
53,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,True,3.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,0eaab198-1441-45a4-9035-9ab03e4915af,False,True,S_SLASH_00(10757),False,赤：練気解放斬り（一段目）,,赤：練気解放斬り（一段目）,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
54,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,True,3.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,6a90e669-8a76-4532-9b05-39a0572aebd6,False,True,S_SLASH_00(10757),False,赤：練気解放斬り（二段目）,,赤：練気解放斬り（二段目）,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
55,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,False,False,True,3.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,0eaab198-1441-45a4-9035-9ab03e4915af,False,True,S_SLASH_00(10757),False,赤：練気解放斬り（三段目）,,赤：練気解放斬り（三段目）,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
56,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.5,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,0.1,0.1,False,True,,False,False,1.0,False,NONE(10),,0.0,0.0,-1.0,0.0,0.0,10.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,赤：練気解放斬り HIT情報記録用,,赤：練気解放斬り　検知用モーション値0,,1,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.6}"
300,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,23.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,WP(2),NULL,5.0,5.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1.0,False,1.0,,False,False,False,False,True,1.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.05,0.0,0.0,GESTURE(7),False,0eaab198-1441-45a4-9035-9ab03e4915af,False,True,S_SLASH_00(10757),False,EM乗り通常攻撃（一段目）,,EM乗り通常攻撃（一段目）,,5,,0,手元,,,ContinuousCapsule,"{'start': {'x': 0.04753589, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.1950533, 'y': 0.0, 'z': 0.4}, 'radius': 0.8}"
301,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,WP(2),NULL,10.0,10.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1.0,False,1.0,,False,False,False,False,True,1.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.05,0.0,0.0,GESTURE(7),False,0eaab198-1441-45a4-9035-9ab03e4915af,False,True,S_SLASH_00(10757),False,EM乗り通常攻撃（二段目）,,EM乗り通常攻撃（二段目）,,5,,0,手元,,,ContinuousCapsule,"{'start': {'x': 0.04753589, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.1950533, 'y': 0.0, 'z': 0.4}, 'radius': 0.8}"
302,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,70.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1.0,False,1.0,,False,False,False,False,True,1.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.1,0.0,12.0,GESTURE(7),False,6a90e669-8a76-4532-9b05-39a0572aebd6,False,True,INVALID(-361180672),False,EM乗りフィニッシュ居合一閃,,EM乗りフィニッシュ居合一閃,|,6,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.04753589, 'y': 0.0, 'z': 0.0}, 'end': {'x': 0.1950533, 'y': 0.0, 'z': 0.8}, 'radius': 0.8}|{'start': {'x': 0.08, 'y': 0.0, 'z': 1.8}, 'end': {'x': 0.12, 'y': 0.0, 'z': 2.0}, 'radius': 1.3}"
400,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,True,False,1.0,False,1.0,,False,False,False,False,True,5.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1.0,0.1,0.0,0.0,NORMAL(0),False,0eaab198-1441-45a4-9035-9ab03e4915af,False,True,KATANA_01(1373),True,ステルス攻撃（一段目）,,ステルス攻撃（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.5}"
151,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,190.0,0.0,-1.0,0.0,0.0,15.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　前（二段目）,,[精密]弱点攻撃一閃　前（二段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
152,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,310.0,0.0,-1.0,0.0,0.0,14.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　後（一段目）,,[精密]弱点攻撃一閃　後（一段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
153,NORMAL(0),CAPTURE_NET(-956543104),RIGHT(5),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,60.0,0.0,-1.0,0.0,0.0,15.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　後（二段目）,,[精密]弱点攻撃一閃　後（二段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
154,NORMAL(0),CAPTURE_NET(-956543104),RIGHT(5),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,95.0,0.0,-1.0,0.0,0.0,14.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　右（一段目）,,[精密]弱点攻撃一閃　右（一段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
155,NORMAL(0),CAPTURE_NET(-956543104),RIGHT(5),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,95.0,0.0,-1.0,0.0,0.0,15.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　右（二段目）,,[精密]弱点攻撃一閃　右（二段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
156,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,265.0,0.0,-1.0,0.0,0.0,14.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　左（一段目）,,[精密]弱点攻撃一閃　左（一段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
157,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,265.0,0.0,-1.0,0.0,0.0,15.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　左（二段目）,,[精密]弱点攻撃一閃　左（二段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
150,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,0.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,USE_MULIT_HIT(1),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,True,False,1.0,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,NONE(10),,355.0,0.0,-1.0,0.0,0.0,14.0,NONE(55),False,00000000-0000-0000-0000-000000000000,False,True,INVALID(-361180672),False,[精密]弱点攻撃一閃　前（一段目）,,[精密]弱点攻撃一閃　前（一段目）検知用モーション値0,|,4,,0,|,|,|,ContinuousCapsule|ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 1.0}, 'end': {'x': 0.0, 'y': 0.0, 'z': 3.0}, 'radius': 1.0}|{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.5}, 'radius': 0.5}"
131,NORMAL(0),CAPTURE_NET(-956543104),UP(2),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,190.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,252e0d94-7116-439e-85fd-ca027896e057,False,True,SLASH_00(-373688000),False,弱点攻撃一閃　前（二段目）,,弱点攻撃一閃　前（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.5}"
132,NORMAL(0),CAPTURE_NET(-956543104),LEFT(4),0.0,40.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0.0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),1.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,0.5,1.0,1.0,1.0,False,False,True,True,False,False,1.0,False,1.0,,False,False,True,True,False,10.0,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,310.0,0.0,-1.0,0.0,0.0,0.0,NORMAL(0),False,0eaab198-1441-45a4-9035-9ab03e4915af,False,True,INVALID(-361180672),False,弱点攻撃一閃　後（一段目）,,弱点攻撃一閃　後（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.03}, 'end': {'x': 0.0, 'y': 0.0, 'z': 2.4}, 'radius': 0.5}"
