RSID,DamageTypeFixed,DamageTypeCustom,DamageAngleFixed,DamageAngleOffsetDeg,Attack,FixAttack,GuardType,VersusGuardPower,StageDamageTypeFixed,StageDamageExIDFixed,AttackAttrFixed,AttrLevel,AttrValue,AttackCond,IsForceCond,CondValue,IsUseCondDefaultSec,CondCustomSec,StunDamage,FlagBit,MultiHitTimer,HealValue,PriorityFixed,PriorityTypeFixed,DisableContactPointAdjust,IsContactPointAdjustIgnoreDamageAngle,PorterDodgeFixed,ActionTypeFixed,PartsBreakRate,ParryDamage,RideDamage,BattleRidingAttackType,RidingScarDamage,RidingSuccessDamage,RidingSuccessDamageRawScar,IsSkillHien,IsPointAttack,IsPrePointHitReaction,TearScarCreateRate,TearScarDamageRate,RawScarDamageRate,OldScarDamageRate,IsScarForceChange,IsRawScarForce,IsRawScarLimit,IsWeakPointLimit,NoDamageReaction,IsMultiHitEmParts,MultiHitEmPartsMaxNum,IsMultiHitEmWeak,MultiHitEmWeakMaxNum,MultiHitRateCurve,IsLaserGuardCounter,IsWpPhysicalAttack,IsNoUseKireaji,IsForceUseKireajiAttackRate,IsCustomKireajiReduce,CustomKireajiReduce,UseStatusAttackPower,UseStatusAttrPower,StatusAttrRate,StatusConditionRate,UseSkillAdditionalDamage,UseSkillContinuousAttack,MultiHitStatusRateCurve,IsNoCritical,IsCustomShockAbsorberRate,CustomShockAbsorberRate,IsGestureAttack,HitEffectTypeFixed,DisableHitEffect,HitEffectAngleZ,HitEffectAngleX,HitEffectOverwriteConnectID,GeneralValue1,GeneralValue2,GeneralValue3,FriendDamageTypeFixed,IsSensor,CameraShakeGuid,IsEnableMotSeqCameraShake,IgnoreRecoil,HitStopType,HitStopIgnoreResponse,RSName,RSKName,colName,colShapeName,GroupIndex,GName,GLayerIndex,GShapeNames,GJointNames1,GJointNames2,GShapeTypes,GShapeParams,CaptureDamage,ShellReflectionFlag,SlingerCatchDamageType,SpecialType
200,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,25.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_01(24146),False,騎乗近接降り攻撃（一段目刃斬撃）,,騎乗近接降り攻撃（一段目刃斬撃）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
201,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,8.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,5.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,30.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,S_SLASH_01(31722),False,騎乗近接降り攻撃（二段目棒打撃）,,騎乗近接降り攻撃（二段目棒打撃）,,3,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 5.251623e-08, 'y': 0.0, 'z': -1.5}, 'radius': 0.5}",,,,
202,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_02(19631),False,騎乗近接降り攻撃　着地,,騎乗近接降り攻撃　着地,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
203,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_00(16322),False,騎乗近接攻撃1,,騎乗近接攻撃1,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
204,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,16.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_01(24146),False,騎乗近接攻撃2,,騎乗近接攻撃2,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
205,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,STAMINA(-392388800),False,5.0,True,0.0,5.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),BLOW(2),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,True,True,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,BLOW(8),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,S_SLASH_00(10757),False,騎乗近接攻撃ループ（一段目棒打撃）,,騎乗近接攻撃ループ（一段目棒打撃）,,3,,0,,,,ContinuousCapsule,"{'start': {'x': 0.0, 'y': 0.0, 'z': 0.0}, 'end': {'x': 5.251623e-08, 'y': 0.0, 'z': -1.5}, 'radius': 0.5}",,,,
206,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,5.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,2,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_00(16322),False,騎乗近接攻撃ループ（二段目刃斬撃）,,騎乗近接攻撃ループ（二段目刃斬撃）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
207,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,10.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_01(24146),False,騎乗近接攻撃フィニッシュ,,騎乗近接攻撃フィニッシュ,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
40,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,12.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_00(16322),False,壁駆け上がり攻撃（一段目）,,壁駆け上がり攻撃（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
41,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,20.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,True,W_SLASH_01(24146),False,壁駆け上がり攻撃（二段目）,,壁駆け上がり攻撃（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
51,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_01(24146),False,移動攻撃　左,,移動攻撃　左,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
52,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_01(24146),False,移動攻撃　右,,移動攻撃　右,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
53,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,24.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,False,10,True,True,0.8,0.8,True,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_01(24146),False,移動攻撃　後ろ,,移動攻撃　後ろ,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
54,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,THRUST_00(32626),False,強化移動攻撃　前（一段目）,,移動攻撃2　前（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
55,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,S_SLASH_01(31722),False,強化移動攻撃　前（二段目）,,移動攻撃2　前（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
56,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_00(16322),False,強化移動攻撃　左（一段目）,,移動攻撃2　左（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
57,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_02(19631),False,強化移動攻撃　左（二段目）,,移動攻撃2　左（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
58,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_00(16322),False,強化移動攻撃　右（一段目）,,移動攻撃2　右（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
59,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_02(19631),False,強化移動攻撃　右（二段目）,,移動攻撃2　右（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
60,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,14.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_00(16322),False,強化移動攻撃　後ろ（一段目）,,移動攻撃2　後ろ（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
61,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,28.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,NONE(0),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,False,False,False,False,1,False,1,,False,False,False,False,True,5,True,True,0.8,0.8,True,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,NORMAL(0),False,00000000-0000-0000-0000-000000000000,False,False,W_SLASH_01(24146),False,強化移動攻撃　後ろ（二段目）,,移動攻撃2　後ろ（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
300,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,25.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,WP(2),NULL,5.0,5.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,53d48f82-27b4-46a2-817a-e7c099a9ecfa,False,True,INVALID(-361180672),False,EM乗り通常攻撃（一段目）,,EM乗り通常攻撃（一段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
301,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,20.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,WP(2),NULL,10.0,10.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,53d48f82-27b4-46a2-817a-e7c099a9ecfa,False,True,INVALID(-361180672),False,EM乗り通常攻撃（二段目）,,EM乗り通常攻撃（二段目）,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
303,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,6.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,53d48f82-27b4-46a2-817a-e7c099a9ecfa,False,True,INVALID(-361180672),False,EM乗りフィニッシュ　ぐるぐる1,,EM乗りフィニッシュ　ぐるぐる1,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
304,NORMAL(0),CAPTURE_NET(-956543104),DOWN(3),0.0,8.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,PRE_FINISH(4),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,STAB(7),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,53d48f82-27b4-46a2-817a-e7c099a9ecfa,False,True,INVALID(-361180672),False,EM乗りフィニッシュ　ぐるぐる2,,EM乗りフィニッシュ　ぐるぐる2,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
305,NORMAL(0),CAPTURE_NET(-956543104),FRONT(0),0.0,50.0,0.0,NORMAL(0),0.0,S(165454032),NONE(-94023312),NONE(0),0,0.0,NONE(1220034176),False,0.0,True,0.0,0.0,NONE(0),0.0,0.0,PRIO_8(7),ATTACK_FIRST(0),False,False,AUTO(-1072110528),SLASH(1),1.0,0.0,0.0,FINISH(3),NULL,0.0,0.0,False,False,False,1.0,1.0,1.0,1.0,False,False,True,False,False,False,1,False,1,,False,False,False,False,True,1,True,True,1.0,1.0,False,True,,False,False,1.0,False,SLASH(9),,0.0,0.0,-1,0.0,0.0,0.0,GESTURE(7),False,99e07dd2-27b9-4385-86da-0bf9d5642416,False,True,INVALID(-361180672),False,EM乗りフィニッシュ　離脱斬り,,EM乗りフィニッシュ　離脱斬り,,0,,0,,,,ContinuousCapsule,"{'start': {'x': -1.818747e-08, 'y': 0.0, 'z': 0.05}, 'end': {'x': -1.578747e-08, 'y': 0.0, 'z': 2.0}, 'radius': 0.5}",,,,
